Fecha,Consumo,dia_semana,mes,año,semana_año,es_fin_semana,es_festivo,dia_antes_festivo,dia_despues_festivo,semana_navidad,covid_cuarentena,es_mantenimiento,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,lag_32,lag_33,lag_34,lag_35,lag_36,lag_37,lag_38,lag_39,lag_40,lag_41,lag_42,lag_43,lag_44,lag_45,lag_46,lag_47,lag_48,lag_49,lag_50,lag_51,lag_52,lag_53,lag_54,lag_55,lag_56,lag_57,lag_58,lag_59,lag_60,lag_63,lag_70,media_roll_7,std_roll_7,mediana_roll_7,media_roll_14,std_roll_14,mediana_roll_14,media_roll_28,std_roll_28,mediana_roll_28,media_roll_60,std_roll_60,mediana_roll_60,dow_sin,dow_cos,mes_sin,mes_cos
2022-07-25,80083.6788,0,7,2022,30,False,False,False,False,False,False,False,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,81121.3423,79137.6746,80512.6759,80993.0108,83094.0107,79486.01,47512.6751,83409.3425,81055.3432,80718.0089,81763.0111,80798.6752,53713.00815,52426.008799999996,84590.024,79970.0204,82808.0117,80930.6853,80762.0105,70935.34542857143,14994.685365712236,78782.0209,73123.81989285714,12639.864800268131,78811.34784999999,72552.60561428571,13004.84897213733,78811.34784999999,73499.3829075,12397.697862050021,79728.0152,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2022-07-26,76673.6764,1,7,2022,30,False,False,False,False,False,False,False,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,81121.3423,79137.6746,80512.6759,80993.0108,83094.0107,79486.01,47512.6751,83409.3425,81055.3432,80718.0089,81763.0111,80798.6752,53713.00815,52426.008799999996,84590.024,79970.0204,80648.3451,80402.6862,71057.9172,15077.028798170282,78782.0209,73088.20105,12617.91364384103,78811.34784999999,73625.49863571429,12299.042239343902,79033.17559999999,73453.97735916666,12367.981150779624,79728.0152,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2022-07-27,80578.6749,2,7,2022,30,False,False,False,False,False,False,False,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,81121.3423,79137.6746,80512.6759,80993.0108,83094.0107,79486.01,47512.6751,83409.3425,81055.3432,80718.0089,81763.0111,80798.6752,53713.00815,52426.008799999996,84590.024,83053.6775,80795.0181,70789.20304285715,14937.261571771664,78782.0209,72776.27252142857,12459.177243312351,78668.34820000001,73449.367675,12215.561914164151,78811.34784999999,73399.0382925,12345.847482739702,79355.8432,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2022-07-28,79515.3429,3,7,2022,30,False,False,False,False,False,False,False,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,81121.3423,79137.6746,80512.6759,80993.0108,83094.0107,79486.01,47512.6751,83409.3425,81055.3432,80718.0089,81763.0111,80798.6752,53713.00815,52426.008799999996,82808.0117,76644.3424,75370.44129999999,11483.957500079276,80083.6788,72802.98674285715,12476.718580733957,78668.34820000001,73410.21285357143,12189.949765066152,78811.34784999999,73332.18247416666,12294.974784846545,79355.8432,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2022-07-29,81975.6749,4,7,2022,30,False,False,False,False,False,False,False,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,81121.3423,79137.6746,80512.6759,80993.0108,83094.0107,79486.01,47512.6751,83409.3425,81055.3432,80718.0089,81763.0111,80798.6752,53713.00815,79970.0204,82232.3541,75475.20158571427,11523.542496892092,80083.6788,72959.86773571429,12551.454988189958,78811.34784999999,73388.736675,12178.220821791274,78811.34784999999,73783.67137583335,12008.295673604785,79500.67645,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2022-07-30,78327.3419,5,7,2022,30,True,False,False,False,False,False,False,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,81121.3423,79137.6746,80512.6759,80993.0108,83094.0107,79486.01,47512.6751,83409.3425,81055.3432,80718.0089,81763.0111,80798.6752,84590.024,60342.3497,75559.01092857143,11575.73648691585,80083.6788,73183.79631428572,12691.62704350113,79003.84865,73396.72467499999,12183.981666996022,78811.34784999999,74254.71582166667,11759.392323539543,79799.51084999999,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2022-07-31,47336.6753,6,7,2022,30,True,False,False,False,False,False,False,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,81121.3423,79137.6746,80512.6759,80993.0108,83094.0107,79486.01,47512.6751,83409.3425,81055.3432,80718.0089,81763.0111,52426.008799999996,79669.352,75245.77118571429,11448.080346357385,79515.3429,73246.39157857143,12716.428715891247,79003.84865,73417.41473928571,12192.133587480701,78811.34784999999,74213.52693333333,11740.39546057711,79500.67645,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2022-08-01,78397.0109,0,8,2022,31,False,False,False,False,False,False,False,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,81121.3423,79137.6746,80512.6759,80993.0108,83094.0107,79486.01,47512.6751,83409.3425,81055.3432,80718.0089,53713.00815,80930.6853,74927.29501428572,12282.159784018315,79515.3429,72931.32022142857,13329.917318380843,79003.84865,73260.14072499999,12506.467111122061,78811.34784999999,73639.75467,12197.522542700039,79355.8432,0.0,1.0,-0.8660254037844384,-0.5000000000000004
2022-08-02,72706.3417,1,8,2022,31,False,False,False,False,False,False,False,78397.0109,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,81121.3423,79137.6746,80512.6759,80993.0108,83094.0107,79486.01,47512.6751,83409.3425,81055.3432,80798.6752,80648.3451,74686.34245714286,12180.26355352096,78397.0109,72872.12982857143,13301.627575797787,78668.34820000001,74228.40269999999,11769.980445946705,78811.34784999999,73601.07137,12178.359408193024,79196.3475,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004
2022-08-03,79126.677,2,8,2022,31,False,False,False,False,False,False,False,72706.3417,78397.0109,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,81121.3423,79137.6746,80512.6759,80993.0108,83094.0107,79486.01,47512.6751,83409.3425,81763.0111,83053.6775,74119.58035714286,12164.670794636311,78397.0109,72454.39170000001,13200.891399175533,78589.5159,73893.03366428571,11670.846251876877,78668.34820000001,73461.921345,12139.378731716975,79152.34659999999,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004
2022-08-04,78059.67540000001,3,8,2022,31,False,False,False,False,False,False,False,79126.677,72706.3417,78397.0109,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,81121.3423,79137.6746,80512.6759,80993.0108,83094.0107,79486.01,47512.6751,80718.0089,82808.0117,73912.15208571429,12047.995838271852,78397.0109,74641.29669285714,11332.92014615845,78954.34895,73950.652675,11693.342554004164,78811.34784999999,73390.54358666667,12092.397825798018,79132.1758,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004
2022-08-05,73333.3439,4,8,2022,31,False,False,False,False,False,False,False,78059.67540000001,79126.677,72706.3417,78397.0109,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,81121.3423,79137.6746,80512.6759,80993.0108,83094.0107,79486.01,81055.3432,79970.0204,73704.19958571429,11947.305937320132,78327.3419,74589.70058571428,11314.247224422808,78761.84395,73803.85505357143,11611.852003658243,78668.34820000001,73899.66025833334,11618.165023890968,79132.1758,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004
2022-08-06,78364.01359999999,5,8,2022,31,True,False,True,False,False,False,False,73333.3439,78059.67540000001,79126.677,72706.3417,78397.0109,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,81121.3423,79137.6746,80512.6759,80993.0108,83094.0107,83409.3425,84590.024,72469.58087142858,11383.313529289899,78059.67540000001,74014.2959,11145.44072357957,78362.1764,73483.41461428572,11491.725215574656,78475.8432,73797.11582333334,11595.152582979485,78983.6759,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004
2022-08-07,47978.3411,6,8,2022,31,True,True,False,False,False,False,False,78364.01359999999,73333.3439,78059.67540000001,79126.677,72706.3417,78397.0109,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,81121.3423,79137.6746,80512.6759,80993.0108,47512.6751,52426.008799999996,72474.81968571429,11386.46669109331,78059.67540000001,73860.29543571429,11063.226009894088,78345.67775,73561.85520357142,11518.191581074765,78475.8432,73718.28253833334,11546.851989866585,78811.34784999999,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004
2022-08-08,80281.6765,0,8,2022,32,False,False,False,True,False,False,False,47978.3411,78364.01359999999,73333.3439,78059.67540000001,79126.677,72706.3417,78397.0109,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,81121.3423,79137.6746,80512.6759,79486.01,53713.00815,72566.48622857143,11150.501355709295,78059.67540000001,73746.89062142857,11336.183525781164,78345.67775,73435.35525714286,11785.577545551918,78475.8432,73168.03804333332,11973.073204308683,78668.34820000001,0.0,1.0,-0.8660254037844384,-0.5000000000000004
2022-08-09,79148.6765,1,8,2022,32,False,False,False,False,False,False,False,80281.6765,47978.3411,78364.01359999999,73333.3439,78059.67540000001,79126.677,72706.3417,78397.0109,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,81121.3423,79137.6746,83094.0107,80798.6752,72835.72417142858,11335.959027163224,78059.67540000001,73761.03331428571,11344.81746108882,78345.67775,73424.61718214286,11778.959719718348,78475.8432,73164.18805333333,11970.70838344656,78668.34820000001,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004
2022-08-10,78118.343,2,8,2022,32,False,False,False,False,False,False,False,79148.6765,80281.6765,47978.3411,78364.01359999999,73333.3439,78059.67540000001,79126.677,72706.3417,78397.0109,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,81121.3423,80993.0108,81763.0111,73756.05771428572,11582.539537750252,78364.01359999999,73937.81903571429,11412.776735558386,78380.51225,73357.04577857142,11739.01022277563,78475.8432,73164.37141833334,11970.801518919998,78668.34820000001,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004
2022-08-11,79603.3415,3,8,2022,32,False,False,False,False,False,False,False,78118.343,79148.6765,80281.6765,47978.3411,78364.01359999999,73333.3439,78059.67540000001,79126.677,72706.3417,78397.0109,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,48737.3401,80512.6759,80718.0089,73612.01,11510.662202607513,78118.343,73762.08104285714,11321.227803827423,78345.67775,73282.53389285714,11700.49414121264,78380.51225,73114.32143000001,11943.215505513821,78475.8432,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004
2022-08-12,80362.3427,4,8,2022,32,False,False,False,False,False,False,False,79603.3415,78118.343,79148.6765,80281.6765,47978.3411,78364.01359999999,73333.3439,78059.67540000001,79126.677,72706.3417,78397.0109,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,82929.0102,79137.6746,81055.3432,73832.53372857142,11624.299094882503,78364.01359999999,73768.36665714285,11324.691659671,78345.67775,73364.11719642857,11737.58653837071,78475.8432,73628.75478666667,11533.1321264009,78668.34820000001,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004
2022-08-13,80223.0098,5,8,2022,32,True,False,False,False,False,False,False,80362.3427,79603.3415,78118.343,79148.6765,80281.6765,47978.3411,78364.01359999999,73333.3439,78059.67540000001,79126.677,72706.3417,78397.0109,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,80325.6755,81121.3423,83409.3425,74836.67641428571,11874.88297254056,79148.6765,73653.12864285715,11242.662666028611,78345.67775,73418.46247857143,11767.367150501997,78475.8432,73585.976995,11502.771752282935,78668.34820000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004
2022-08-14,48748.3404,6,8,2022,32,True,False,True,False,False,False,False,80223.0098,80362.3427,79603.3415,78118.343,79148.6765,80281.6765,47978.3411,78364.01359999999,73333.3439,78059.67540000001,79126.677,72706.3417,78397.0109,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,80633.6768,48737.3401,47512.6751,75102.2473,11987.172714490593,79603.3415,73788.53349285714,11314.474786088964,78380.51225,73517.46253571428,11814.117593127516,78668.34820000001,73584.2659,11501.759787216906,78668.34820000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004
2022-08-15,50915.3418,0,8,2022,33,False,True,False,False,False,False,False,48748.3404,80223.0098,80362.3427,79603.3415,78118.343,79148.6765,80281.6765,47978.3411,78364.01359999999,73333.3439,78059.67540000001,79126.677,72706.3417,78397.0109,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,71555.0073,82929.0102,79486.01,75212.2472,11696.803549286698,79603.3415,73889.36671428572,11064.126165358068,78380.51225,73410.34346785715,12030.432948874932,78668.34820000001,73052.84362666665,11900.236885134327,78475.8432,0.0,1.0,-0.8660254037844384,-0.5000000000000004
2022-08-16,80916.0097,1,8,2022,33,False,False,False,True,False,False,False,50915.3418,48748.3404,80223.0098,80362.3427,79603.3415,78118.343,79148.6765,80281.6765,47978.3411,78364.01359999999,73333.3439,78059.67540000001,79126.677,72706.3417,78397.0109,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,82133.3434,80325.6755,83094.0107,71017.05652857143,14504.794637320196,79148.6765,71926.39035,12542.035901477297,78241.1783,72399.26008928572,12694.893186542435,78475.8432,72708.84920166667,12237.790997225547,78475.8432,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004
2022-08-17,80347.6761,2,8,2022,33,False,False,False,False,False,False,False,80916.0097,50915.3418,48748.3404,80223.0098,80362.3427,79603.3415,78118.343,79148.6765,80281.6765,47978.3411,78364.01359999999,73333.3439,78059.67540000001,79126.677,72706.3417,78397.0109,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,77385.0096,80633.6768,80993.0108,71269.5327,14684.199137368832,79603.3415,72512.79520714286,12771.137477079645,78745.34529999999,72483.59345357142,12745.042895870067,78589.5159,72688.56030666667,12222.901452552695,78475.8432,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004
2022-08-18,81495.3476,3,8,2022,33,False,False,False,False,False,False,False,80347.6761,80916.0097,50915.3418,48748.3404,80223.0098,80362.3427,79603.3415,78118.343,79148.6765,80281.6765,47978.3411,78364.01359999999,73333.3439,78059.67540000001,79126.677,72706.3417,78397.0109,47336.6753,78327.3419,81975.6749,79515.3429,80578.6749,76673.6764,80083.6788,49566.0085,80520.0201,81389.0095,78782.0209,48510.0071,78554.6755,79225.6764,51747.6743,77451.0082,78840.6748,77319.009,80204.6758,81040.6758,80582.3426,51520.3396,76167.6771,82305.6762,82170.0088,77513.3447,82096.6747,51285.675599999995,51740.3477,77748.0201,81752.01090000001,80116.6759,81675.00989999999,81605.3433,50042.6742,49595.3398,75295.009,80795.0099,81059.0201,79167.0186,78012.0202,57383.3421,60375.3413,71555.0073,80512.6759,71588.00885714285,14880.360218883143,80223.0098,72600.00942857143,12823.83843805562,78756.34505,73620.65306071429,11920.546878901843,78954.34895,72737.93808166667,12248.153789692158,78668.34820000001,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004
